name,countries,regions,localities,status,has_downhill,has_nordic,downhill_distance_km,nordic_distance_km,vertical_m,min_elevation_m,max_elevation_m,lift_count,surface_lifts_count,run_convention,wikidata_id,websites,openskimap,id,geometry,lat,lng,sources
Grand Lake,United States,Colorado,,abandoned,yes,no,,,,,,,,north_america,,https://www.coloradoskihistory.com/lost/grandlake.html,https://openskimap.org/?obj=0214ba1ba293fb07f4b414fedd404fa9ef6bffd7,0214ba1ba293fb07f4b414fedd404fa9ef6bffd7,Point,40.235566,-105.801535,https://www.skimap.org/SkiAreas/view/14832
,Slovakia,Banska Bystrica,,operating,no,yes,,8,110,915,1025,,,europe,,,https://openskimap.org/?obj=021af1b8-c704-4b66-bc30-b1a13554ad45,021af1b8-c704-4b66-bc30-b1a13554ad45,Point,48.685115,19.597403,
Raven Mountain Ski Club,Canada,Ontario,McGarry,abandoned,yes,no,,,,,,,,north_america,,,https://openskimap.org/?obj=021f02147676c5eacce91ba3dca95e5cb51a88eb,021f02147676c5eacce91ba3dca95e5cb51a88eb,Point,48.123763,-79.532475,https://www.skimap.org/SkiAreas/view/3132
Siljan skisenter,Norway,Vestfold og Telemark,,operating,yes,no,,,11,204,214,1,1,europe,,,https://openskimap.org/?obj=022119b1de57fb7ded5e0e3767660eb1f50d3015,022119b1de57fb7ded5e0e3767660eb1f50d3015,Polygon,59.278030,9.671432,https://www.openstreetmap.org/relation/8359960
Willow River State Park,United States,Wisconsin,"Hudson;St. Joseph",operating,no,yes,,26,73,217,290,,,north_america,,https://dnr.wisconsin.gov/topic/parks/willowriver,https://openskimap.org/?obj=02218e49fb6b95e2a3a80d27217d58e2b7332b9c,02218e49fb6b95e2a3a80d27217d58e2b7332b9c,Point,45.015901,-92.689227,https://www.openstreetmap.org/relation/18039374
Myoko Panorama Park (妙高パノラマパーク),Japan,Nagano Prefecture,,abandoned,yes,no,,,,,,,,japan,,https://old-skier.seesaa.net/article/115337387.html,https://openskimap.org/?obj=02277372bbcf2f2b211145d6bec668b13f5f0c35,02277372bbcf2f2b211145d6bec668b13f5f0c35,Point,36.869400,138.217566,https://www.skimap.org/SkiAreas/view/1514
"木曽福島スキー場, Kisofukushima Ski Resort, きそふくしますきーじょう",Japan,Nagano Prefecture,,operating,yes,no,8,,677,1218,1895,4,,japan,Q11264820,https://www.kisofukushima-ski.com/,https://openskimap.org/?obj=022f8a600ff382273ca10d32900365c1dc27ce2e,022f8a600ff382273ca10d32900365c1dc27ce2e,Polygon,35.947994,137.673961,https://www.openstreetmap.org/way/103278112 https://www.skimap.org/SkiAreas/view/1619
,Germany,Saxony,Marienberg,operating,yes,no,,,22,855,877,1,1,europe,,,https://openskimap.org/?obj=022ff099-7023-400f-a141-33f6dfa24974,022ff099-7023-400f-a141-33f6dfa24974,Point,50.536346,13.195145,
Netschbuehl Eggiwill,Switzerland,Bern,Eggiwil,operating,yes,no,3,,298,716,1014,1,1,europe,,https://www.skilift-eggiwil.ch/,https://openskimap.org/?obj=023535ddc762805d8286b88756d10c43be9a525a,023535ddc762805d8286b88756d10c43be9a525a,Point,46.888219,7.771170,https://www.openstreetmap.org/relation/9210389 https://www.skimap.org/SkiAreas/view/17919
CISOWA - stacja narciarska,Poland,Silesian Voivodeship,Pilica Obszar Wiejski,operating,yes,no,1,,72,348,420,2,2,europe,,http://www.cisowa.pl/,https://openskimap.org/?obj=023a629b9704fa1d9c9c6718b1454f704a70112f,023a629b9704fa1d9c9c6718b1454f704a70112f,Polygon,50.452288,19.726792,https://www.openstreetmap.org/way/554034744 https://www.skimap.org/SkiAreas/view/12532
Todtnau,Germany,Baden-Württemberg,Todtnau,abandoned,yes,no,1,,363,662,1025,1,,europe,,,https://openskimap.org/?obj=0243741702cdb17e16cfef7c01f0cf6a572bb595,0243741702cdb17e16cfef7c01f0cf6a572bb595,Point,47.828690,7.949484,https://www.skimap.org/SkiAreas/view/5101
,Finland,Uusimaa,,operating,no,yes,,8,32,4,36,,,europe,,,https://openskimap.org/?obj=02480636-155b-4c33-b492-9728562d83fe,02480636-155b-4c33-b492-9728562d83fe,Point,59.991633,23.392892,
,Germany,Bavaria,"Achslach;Bernried;Sankt Englmar;Schwarzach",operating,no,yes,,42,293,755,1049,,,europe,,,https://openskimap.org/?obj=024a2f0b-0e87-4509-9aec-3e453f686f93,024a2f0b-0e87-4509-9aec-3e453f686f93,Point,48.967548,12.873694,
,Russia,Nenets,,operating,no,yes,,41,91,4,95,,,europe,,,https://openskimap.org/?obj=0251fa1a-a34a-4d46-87d3-45d90e2a05a3,0251fa1a-a34a-4d46-87d3-45d90e2a05a3,Point,67.234868,52.269267,
,Canada,Quebec,Ferme-Neuve,operating,no,yes,,32,183,277,460,,,north_america,,,https://openskimap.org/?obj=02556e3a-8300-414c-b9be-02ac0475e07f,02556e3a-8300-414c-b9be-02ac0475e07f,Point,46.722908,-75.573121,
,Canada,Ontario,Tay Valley,operating,no,yes,,15,30,128,158,,,north_america,,,https://openskimap.org/?obj=02576d35-b0e6-43da-af0e-05d7a52d76f6,02576d35-b0e6-43da-af0e-05d7a52d76f6,Point,44.773824,-76.238169,
Christlum,Austria,Tyrol,Achenkirch,operating,yes,no,15,,803,942,1746,9,5,europe,,https://www.christlum.at/,https://openskimap.org/?obj=025fadf2cd66440f9ae67b4dde2e4f948552e22e,025fadf2cd66440f9ae67b4dde2e4f948552e22e,Polygon,47.507479,11.679090,https://www.openstreetmap.org/way/659166379 https://www.skimap.org/SkiAreas/view/3764
,United States,North Dakota,Fargo,operating,no,yes,,6,20,268,288,,,north_america,,,https://openskimap.org/?obj=0260a8a3-4adf-4f7e-b5b0-0f1a1b453f75,0260a8a3-4adf-4f7e-b5b0-0f1a1b453f75,Point,46.930278,-96.765102,
,Slovakia,Banska Bystrica,,operating,no,yes,,3,10,881,891,,,europe,,,https://openskimap.org/?obj=026a1543-2856-454a-8a5f-dcd234933f66,026a1543-2856-454a-8a5f-dcd234933f66,Point,48.776594,20.069811,
Garmisch Loipen,Germany,Bavaria,"Garmisch-Partenkirchen;Grainau",operating,no,yes,,15,55,709,764,,,europe,,https://www.gapa-tourismus.de/de/Winter/Langlaufen%20-%20Loipen,https://openskimap.org/?obj=026d5a169c2bac6e2769b5a3ac2ea2b83050cd54,026d5a169c2bac6e2769b5a3ac2ea2b83050cd54,Point,47.473403,11.050143,https://www.skimap.org/SkiAreas/view/17721
大同万龙白登山国际滑雪场,China,Shanxi,,operating,yes,no,9,,126,1103,1229,3,,north_america,,,https://openskimap.org/?obj=026e7f0ead3e851cc61de9353ba0f5b1674dd98a,026e7f0ead3e851cc61de9353ba0f5b1674dd98a,Polygon,40.129977,113.378916,https://www.openstreetmap.org/way/1033576624
Station du Col de Rousset,France,Drôme,"Chamaloc;St.-Agnan-en-Vercors",operating,yes,no,19,,439,1253,1691,9,8,europe,,https://www.lesstationsdeladrome.fr/stations/col-du-rousset/,https://openskimap.org/?obj=02707553d2b91ea36905797a8d6d66489860161d,02707553d2b91ea36905797a8d6d66489860161d,Polygon,44.835134,5.418915,https://www.openstreetmap.org/way/549042071 https://www.skimap.org/SkiAreas/view/706
,Sweden,Halland,,operating,no,yes,,16,61,93,154,,,europe,,,https://openskimap.org/?obj=027155f5-f8ac-4ee5-b242-e4ad1704318d,027155f5-f8ac-4ee5-b242-e4ad1704318d,Point,57.552396,12.254781,
Paavonrinteet,Finland,Central Finland,Saarijärvi,operating,yes,no,2,,72,123,194,,,europe,,https://www.saarijarvi.fi/paavonrinteet,https://openskimap.org/?obj=0274ff4ea83376dfc77363aeeef0681733e2e261,0274ff4ea83376dfc77363aeeef0681733e2e261,Point,62.690689,25.297969,https://www.skimap.org/SkiAreas/view/15510
Golte,Slovenia,Savinja,,operating,yes,no,10,,286,1281,1567,6,1,europe,,https://www.golte.si/,https://openskimap.org/?obj=02784b0bdc01675624d150843d694349b3770671,02784b0bdc01675624d150843d694349b3770671,Polygon,46.374198,14.890773,https://www.openstreetmap.org/way/541164455 https://www.skimap.org/SkiAreas/view/1964
Embergeralm,Austria,Carinthia,,operating,yes,no,5,,451,1659,2110,5,5,europe,,https://www.embergeralm.info/,https://openskimap.org/?obj=027a6c167cd6175f95d2f08a552cdbfe547494e4,027a6c167cd6175f95d2f08a552cdbfe547494e4,Polygon,46.775264,13.152177,https://www.openstreetmap.org/way/1289108620 https://www.skimap.org/SkiAreas/view/13530
,"Czechia;Germany","Bavaria;Plzeň",Neukirchen beim Heiligen Blut,operating,no,yes,,32,347,748,1095,,,europe,,,https://openskimap.org/?obj=0282ec7d-de42-4f92-92c6-d3e2dcc1a97c,0282ec7d-de42-4f92-92c6-d3e2dcc1a97c,Point,49.212054,13.121274,
,Sweden,Jonkoping,,operating,no,yes,,4,38,257,295,,,europe,,,https://openskimap.org/?obj=02854837-3e1e-40ca-8f0e-c960fd9784cb,02854837-3e1e-40ca-8f0e-c960fd9784cb,Point,57.929685,13.897999,
Almåsa,Sweden,Jamtland,,operating,yes,yes,8,8,284,417,701,2,2,europe,,https://www.almasafritid.se/,https://openskimap.org/?obj=0285f7c7eccdfa33155a23ae09e790acf5775862,0285f7c7eccdfa33155a23ae09e790acf5775862,Polygon,63.505350,14.041011,https://www.openstreetmap.org/way/1446620423 https://www.skimap.org/SkiAreas/view/14450
,United States,New York,"Clifton;Colton",operating,no,yes,,1,59,460,520,,,north_america,,,https://openskimap.org/?obj=028ab40a-3463-4b0b-928c-752f8576ea32,028ab40a-3463-4b0b-928c-752f8576ea32,Point,44.178327,-74.783317,
Pian del Frais,Italy,Turin,Chiomonte,operating,yes,no,9,,423,1465,1888,6,4,europe,,,https://openskimap.org/?obj=029ea37ac7ebaeaf0dec8bc2f07bb15c61847964,029ea37ac7ebaeaf0dec8bc2f07bb15c61847964,Point,45.099532,7.001131,https://www.openstreetmap.org/relation/3967376
Stajkowa,Poland,Lesser Poland Voivodeship,,operating,yes,no,0,,97,427,524,1,1,europe,,,https://openskimap.org/?obj=029f4944eb5e2a51b8a8564ce5bd5754bdbeff12,029f4944eb5e2a51b8a8564ce5bd5754bdbeff12,Point,49.448116,20.432888,https://www.skimap.org/SkiAreas/view/12653
Ski Creede,United States,Colorado,,abandoned,yes,no,,,,,,,,north_america,,https://www.coloradoskihistory.com/lost/creede.html,https://openskimap.org/?obj=029ff3df7f9c448fe908fc4a5ec6980ca3d5d61b,029ff3df7f9c448fe908fc4a5ec6980ca3d5d61b,Point,37.794239,-106.858954,https://www.skimap.org/SkiAreas/view/14801
Košútka,Slovakia,Banska Bystrica,,operating,yes,no,1,,216,503,719,3,3,europe,,http://www.kosutka.sk/,https://openskimap.org/?obj=02a68df48790cfcbd200a08b58afccb4ac5fde65,02a68df48790cfcbd200a08b58afccb4ac5fde65,Polygon,48.559104,19.534715,https://www.openstreetmap.org/way/28969943 https://www.skimap.org/SkiAreas/view/16159
,Austria,Tyrol,,operating,no,yes,,8,97,1401,1498,,,europe,,,https://openskimap.org/?obj=02a826ec-3707-4d1c-9348-5f93349960f7,02a826ec-3707-4d1c-9348-5f93349960f7,Point,47.086987,11.577055,
,China,Qinghai,,operating,yes,no,0,,2,2321,2323,1,1,north_america,,,https://openskimap.org/?obj=02ad329d-2936-4326-87dc-1999901f4eb7,02ad329d-2936-4326-87dc-1999901f4eb7,Point,36.778908,101.770018,
Bláfjöll,Iceland,South,,operating,yes,yes,12,24,226,456,682,13,10,europe,,https://skidasvaedi.is/,https://openskimap.org/?obj=02afb35f5d4315ae5ff1abcef85259463632463c,02afb35f5d4315ae5ff1abcef85259463632463c,Point,63.979556,-21.645342,https://www.skimap.org/SkiAreas/view/2119
Mt. Humbard,United States,Michigan,Mackinac Island,abandoned,yes,yes,,,,,,,,north_america,,,https://openskimap.org/?obj=02b1b4347577f132fb4473473f7d4f4e1c2d7c2b,02b1b4347577f132fb4473473f7d4f4e1c2d7c2b,Point,45.858620,-84.647920,https://www.skimap.org/SkiAreas/view/17530
,Germany,Baden-Württemberg,"Häg-Ehrsberg;Schopfheim;Zell im Wiesental",operating,no,yes,,11,103,996,1099,,,europe,,,https://openskimap.org/?obj=02b5eba6-bb2a-4ea8-af46-0b851bbb7b06,02b5eba6-bb2a-4ea8-af46-0b851bbb7b06,Point,47.717867,7.936840,
Snowbasin Resort,United States,Utah,,operating,yes,yes,86,,897,1938,2835,13,3,north_america,Q2665933,https://www.snowbasin.com/,https://openskimap.org/?obj=02c5a8b2e7e93dd3b178428c9cb33794f8fc673a,02c5a8b2e7e93dd3b178428c9cb33794f8fc673a,Polygon,41.200663,-111.863024,https://www.openstreetmap.org/way/1201185853 https://www.skimap.org/SkiAreas/view/219
,Austria,Tyrol,,operating,yes,no,1,,134,904,1038,1,1,europe,,,https://openskimap.org/?obj=02cb9ceb-fc37-47c1-a790-a332eed34582,02cb9ceb-fc37-47c1-a790-a332eed34582,Point,47.310060,10.863657,
,Russia,Moscow Oblast,Solnechnogorsk,operating,no,yes,,12,53,179,232,,,europe,,,https://openskimap.org/?obj=02ccca64-1a3c-460c-81d1-83a23a8df3de,02ccca64-1a3c-460c-81d1-83a23a8df3de,Point,56.195953,36.918882,
Tolvmannabacken,Sweden,Ostergotland,,operating,yes,no,,,124,118,242,1,1,europe,,https://www.tolvmannabacken.se,https://openskimap.org/?obj=02cf30c4a52065eb3843774d763bb2aba87bd2c3,02cf30c4a52065eb3843774d763bb2aba87bd2c3,Point,57.969393,15.619186,https://www.skimap.org/SkiAreas/view/14368
,Estonia,Jarva,,operating,no,yes,,1,8,86,94,,,europe,,,https://openskimap.org/?obj=02d2a7f9-bd2d-4123-89de-c2226c069e5d,02d2a7f9-bd2d-4123-89de-c2226c069e5d,Point,59.128446,25.748791,
,Sweden,Vasternorrland,,operating,yes,no,1,,126,215,342,2,2,europe,,,https://openskimap.org/?obj=02dacf27286d3cf8bdf27c07ce69f604ac86ca2e,02dacf27286d3cf8bdf27c07ce69f604ac86ca2e,Polygon,62.503812,16.090235,https://www.openstreetmap.org/way/1260405545
,Russia,Khabarovsk,,operating,yes,no,1,,72,50,122,2,2,europe,,,https://openskimap.org/?obj=02e35fc9-dd43-4949-9035-f9534f4cf17f,02e35fc9-dd43-4949-9035-f9534f4cf17f,Point,48.615059,135.050896,
,Germany,Bavaria,Langdorf,operating,no,yes,,1,7,637,644,,,europe,,,https://openskimap.org/?obj=02e3715a-468b-45a4-9269-7a62783985d3,02e3715a-468b-45a4-9269-7a62783985d3,Point,49.011273,13.148229,
,Czechia,Ústecký,,operating,no,yes,,0,1,753,754,,,europe,,,https://openskimap.org/?obj=02e39d0a-b9dc-44af-9cc7-f66e90565df3,02e39d0a-b9dc-44af-9cc7-f66e90565df3,Point,50.689473,13.625801,
Podbreziny,Slovakia,Zilina,Liptovsky Mikulas,operating,yes,no,0,,115,626,741,1,1,europe,,,https://openskimap.org/?obj=02e83f23ddf6a22deea1d2e9491bda87456dd103,02e83f23ddf6a22deea1d2e9491bda87456dd103,Point,49.088617,19.646093,https://www.openstreetmap.org/relation/17429279
,Norway,Møre and Romsdal,,operating,no,yes,,34,399,73,472,,,europe,,,https://openskimap.org/?obj=02f39597-12a3-417d-a884-f0d1f226f37b,02f39597-12a3-417d-a884-f0d1f226f37b,Point,62.801599,8.027481,
Kálnica,Slovakia,Trenciansky kraj,,operating,yes,no,1,,99,249,348,1,1,europe,,https://www.skicentrumkalnica.sk/zima/,https://openskimap.org/?obj=02f5ed34666760496fda0cf25a4e349761885fab,02f5ed34666760496fda0cf25a4e349761885fab,Point,48.755287,17.937644,https://www.skimap.org/SkiAreas/view/14267
Val Chatel,United States,Minnesota,Clay,abandoned,yes,no,,,,,,,,north_america,,,https://openskimap.org/?obj=02f95be084b4606697070d102f01cd6f1353163b,02f95be084b4606697070d102f01cd6f1353163b,Point,47.133951,-94.975390,https://www.skimap.org/SkiAreas/view/2246
Granberget,Sweden,Dalarna,,,yes,no,4,,165,274,439,1,1,europe,,,https://openskimap.org/?obj=02febef90706435e4a5e46806459a79c80477d8f,02febef90706435e4a5e46806459a79c80477d8f,Point,60.730010,14.866150,https://www.skimap.org/SkiAreas/view/14381
Apremont,France,Ain,"Apremont;Charix",operating,no,yes,,15,123,886,1009,,,europe,,https://www.facebook.com/Ski-de-fond-Apremont-137145723609894/,https://openskimap.org/?obj=0309e8148e70b948d3e8ac3ba62e4b7e331d65a1,0309e8148e70b948d3e8ac3ba62e4b7e331d65a1,Point,46.205863,5.662924,https://www.openstreetmap.org/relation/9231568
Steg,Liechtenstein,Liechtenstein,,operating,no,yes,,18,158,1297,1455,,,europe,,,https://openskimap.org/?obj=030c56a0bc65bec60e7c2d5d085005ba464bb149,030c56a0bc65bec60e7c2d5d085005ba464bb149,Point,47.097356,9.582078,https://www.openstreetmap.org/relation/9299965
Forca Canapine,Italy,"Ascoli Piceno;Perugia",,operating,yes,no,,,254,1348,1602,3,2,europe,,https://www.forcacanapine.com/,https://openskimap.org/?obj=03129d64e67584ba63f60dd331c890941f48bbcd,03129d64e67584ba63f60dd331c890941f48bbcd,Point,42.757636,13.195885,https://www.skimap.org/SkiAreas/view/4465
,Norway,Troms og Finnmark,,operating,no,yes,,14,106,93,200,,,europe,,,https://openskimap.org/?obj=03141e7a-6dfc-4260-99b1-dbd074143d98,03141e7a-6dfc-4260-99b1-dbd074143d98,Point,70.108726,22.623918,
Eston Hills,United Kingdom,Redcar and Cleveland,Guisborough,abandoned,yes,no,,,,,,,,europe,,,https://openskimap.org/?obj=031611e8b92b5a047ab8f46555c0768cc57513bd,031611e8b92b5a047ab8f46555c0768cc57513bd,Point,54.548391,-1.140701,https://www.skimap.org/SkiAreas/view/12412
万舟滑雪场,China,Inner Mongolia,,operating,yes,no,1,,3,1324,1327,3,3,north_america,,,https://openskimap.org/?obj=03188c8a56a68a69deccbb716115994dc17af6a9,03188c8a56a68a69deccbb716115994dc17af6a9,Polygon,39.504018,109.722605,https://www.openstreetmap.org/way/1358530597
"星野リゾート 猫魔スキー場, Hoshino Resorts Nekoma Mountain",Japan,Fukushima Prefecture,,operating,yes,no,20,,601,737,1338,14,,japan,Q11626773,"https://www.alts.co.jp/index.php;https://www.nekoma.co.jp/",https://openskimap.org/?obj=03211df1a9413a2f292903b230b4dd0c55cf7b5f,03211df1a9413a2f292903b230b4dd0c55cf7b5f,Polygon,37.603501,140.034025,https://www.openstreetmap.org/relation/19780343 https://www.skimap.org/SkiAreas/view/1413
,United States,New York,,operating,no,yes,,5,867,688,1555,,,north_america,,,https://openskimap.org/?obj=03217435-96b8-4d43-9040-024ebc6b2e0b,03217435-96b8-4d43-9040-024ebc6b2e0b,Point,44.156265,-73.982706,
Fagerfjell Skisenter,Norway,Viken,,operating,yes,no,,,147,608,755,2,2,europe,,https://www.fagerfjell.no,https://openskimap.org/?obj=0327b529c83ac547ecdebf197ac8566bd56b6dc2,0327b529c83ac547ecdebf197ac8566bd56b6dc2,Polygon,59.829303,9.306217,https://www.openstreetmap.org/way/544118938
Ålviksbacken,Sweden,Varmland,,,yes,no,,,45,58,103,1,1,europe,,,https://openskimap.org/?obj=0339e880fd0b29e37f4b088247fbfb6d1af434a6,0339e880fd0b29e37f4b088247fbfb6d1af434a6,Point,59.347362,13.143078,https://www.skimap.org/SkiAreas/view/14401
Bald Mountain (Dedham),United States,Maine,,abandoned,yes,no,,,,,,,,north_america,,,https://openskimap.org/?obj=033c429795343f765b9c01035ab3dfa6f5264440,033c429795343f765b9c01035ab3dfa6f5264440,Point,44.659436,-68.613293,https://www.skimap.org/SkiAreas/view/16187
Espace Diamant,France,"Haute-Savoie;Savoie","Cohennoz;Crest-Voland;Flumet;Hauteluce;Notre-Dame-de-Bellecombe;Praz-sur-Arly;Villard-sur-Doron",operating,yes,yes,176,41,1041,1008,2048,93,52,europe,,https://www.espacediamant.com,https://openskimap.org/?obj=0345d73f7a4bf0f49815ccb16306a3ec6371544b,0345d73f7a4bf0f49815ccb16306a3ec6371544b,Point,45.771980,6.536617,https://www.openstreetmap.org/relation/5993384 https://www.skimap.org/SkiAreas/view/771
Foncine le Haut,France,Jura,Foncine-le-Haut,operating,yes,no,2,,128,902,1030,3,3,europe,,https://www.jura-foncine.com/hiver/ski-alpin/,https://openskimap.org/?obj=034725622e996f3b8ca23e553c607f2eb4ecf976,034725622e996f3b8ca23e553c607f2eb4ecf976,Polygon,46.657699,6.089511,https://www.openstreetmap.org/way/758350423 https://www.skimap.org/SkiAreas/view/918
,Norway,Innlandet,,operating,no,yes,,178,443,189,632,,,europe,,,https://openskimap.org/?obj=035469c3-a813-40db-83b8-86dda5230433,035469c3-a813-40db-83b8-86dda5230433,Point,60.570455,11.695580,
,Sweden,Dalarna,,operating,no,yes,,6,63,130,193,,,europe,,,https://openskimap.org/?obj=0371b266-a740-4178-a8ff-522989ea5d2f,0371b266-a740-4178-a8ff-522989ea5d2f,Point,60.638825,15.817541,
Imabetsu (今別スキー場),Japan,Aomori Prefecture,,abandoned,yes,no,,,,,,,,japan,,,https://openskimap.org/?obj=037332a9e1a8c6e06fae5b0a0623f8a1ae725579,037332a9e1a8c6e06fae5b0a0623f8a1ae725579,Point,41.170419,140.465003,https://www.skimap.org/SkiAreas/view/1338
Czarnorzeki,Poland,Podkarpackie,,operating,yes,no,,,69,427,496,1,1,europe,,,https://openskimap.org/?obj=03768170f0957984ba64a61818db28e180b82227,03768170f0957984ba64a61818db28e180b82227,Point,49.743194,21.833956,https://www.skimap.org/SkiAreas/view/12535
,Norway,Vestland,,operating,no,yes,,14,561,483,1044,,,europe,,,https://openskimap.org/?obj=0383d2a9-03c1-4cda-b275-ba9244514492,0383d2a9-03c1-4cda-b275-ba9244514492,Point,61.226395,6.026670,
Villnöß,Italy,Bolzano/Bozen,,operating,yes,no,2,,243,1244,1487,2,2,europe,,,https://openskimap.org/?obj=0387daa2c4b4e96833fc1b35e4b23da7bfa133d4,0387daa2c4b4e96833fc1b35e4b23da7bfa133d4,Point,46.637651,11.716919,https://www.skimap.org/SkiAreas/view/17816
Rotary-Pembina Nordic Community Trails South Trail System,Canada,Alberta,,abandoned,no,yes,,,,,,,,north_america,,,https://openskimap.org/?obj=038be6f462a97ae82ebcf627dac2600631b71b52,038be6f462a97ae82ebcf627dac2600631b71b52,Point,53.221185,-114.940126,https://www.skimap.org/SkiAreas/view/3183
,Finland,Southern Savonia,Mikkeli,operating,no,yes,,3,13,95,108,,,europe,,,https://openskimap.org/?obj=038f7c57-424e-40bd-bf83-9d59447e9995,038f7c57-424e-40bd-bf83-9d59447e9995,Point,61.684946,27.221674,
Etna Nord,Italy,Catania,,operating,yes,no,9,,525,1809,2333,4,3,europe,,https://www.etnasci.it/,https://openskimap.org/?obj=03a1c612206f7b6e66abf6159034f1cb1ac07dd9,03a1c612206f7b6e66abf6159034f1cb1ac07dd9,Point,37.788643,15.024338,https://www.openstreetmap.org/relation/10339853 https://www.skimap.org/SkiAreas/view/2069
Abell Ski Slope,United States,Massachusetts,Braintree Town,abandoned,yes,no,,,,,,,,north_america,,,https://openskimap.org/?obj=03a5e5466e1a2ddd0258c1f4837e07e518cf8ba2,03a5e5466e1a2ddd0258c1f4837e07e518cf8ba2,Point,42.219735,-70.988291,https://www.skimap.org/SkiAreas/view/13043
Smokey Mountain Ski Club,Canada,Newfoundland and Labrador,,operating,yes,no,10,,198,589,788,4,1,north_america,,http://www.skismokey.ca/,https://openskimap.org/?obj=03a7236fba75b38111a91dae2c9608fce2a47eaa,03a7236fba75b38111a91dae2c9608fce2a47eaa,Point,52.977947,-66.920940,https://www.skimap.org/SkiAreas/view/1
,Canada,Quebec,Sainte-Agathe-des-Monts,operating,no,yes,,1,29,519,548,,,north_america,,,https://openskimap.org/?obj=03b25953-cad4-4c67-8f58-1278a8a6510a,03b25953-cad4-4c67-8f58-1278a8a6510a,Point,46.071192,-74.239627,
,United States,Alaska,Anchorage,operating,no,yes,,9,278,622,900,,,north_america,,,https://openskimap.org/?obj=03b452ae-498d-43c6-83a6-4d83dfa0f4cc,03b452ae-498d-43c6-83a6-4d83dfa0f4cc,Point,61.116634,-149.602617,
,United States,Idaho,,operating,no,yes,,4,168,1883,2051,,,north_america,,,https://openskimap.org/?obj=03c40228-362d-403a-a5ca-19482e098807,03c40228-362d-403a-a5ca-19482e098807,Point,43.629619,-111.221525,
,Germany,Baden-Württemberg,"Großerlach;Oberrot",operating,no,yes,,9,49,465,514,,,europe,,,https://openskimap.org/?obj=03c4ad58-0999-4071-a777-71be07de715a,03c4ad58-0999-4071-a777-71be07de715a,Point,49.043321,9.597597,
Røldal Skisenter,Norway,Vestland,,operating,yes,yes,11,,579,690,1268,6,5,europe,,https://www.roldal.com/,https://openskimap.org/?obj=03cda9b761a1f68c9aee0b8d0fdd454172abc19f,03cda9b761a1f68c9aee0b8d0fdd454172abc19f,Polygon,59.827833,6.729178,https://www.openstreetmap.org/way/353490262 https://www.skimap.org/SkiAreas/view/4069
,Norway,Innlandet,,operating,no,yes,,13,176,781,957,,,europe,,,https://openskimap.org/?obj=03d1491d-a2be-404f-a917-c9c2de999173,03d1491d-a2be-404f-a917-c9c2de999173,Point,62.270345,10.373682,
Panarotta,Italy,Trento,,abandoned,yes,no,8,,420,1515,1935,,,europe,,,https://openskimap.org/?obj=03d7c405d8fe3983274477cb5d9a053b2c6c5279,03d7c405d8fe3983274477cb5d9a053b2c6c5279,Point,46.051764,11.318940,https://www.skimap.org/SkiAreas/view/4412
,Finland,Pirkanmaa,"Lempäälä;Pirkkala",operating,no,yes,,41,73,86,159,,,europe,,,https://openskimap.org/?obj=03dc88e1-6f1b-4cc5-9a1f-89ff847c0ae6,03dc88e1-6f1b-4cc5-9a1f-89ff847c0ae6,Point,61.419473,23.696247,
